CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER
1260,9,253
1260,9,77
1262,4,2072
1263,7,1111
1263,7,171
1266,9,2115
1267,3,47
1267,3,2958
1267,3,781
1267,3,253
1267,3,232
1267,3,59
1267,3,468
1267,3,713
1269,11,88
1270,3,142
1271,6,107
1274,3,1196
1274,3,333
1274,3,6217
1276,4,18940
1276,4,6086
1277,37,326
1277,37,18280
1278,7,15705
1279,10,23579
1280,4,272
1280,4,302
1280,4,2136
1280,4,177
1282,3,846
1282,3,67
1285,10,1
1287,5,2640
1288,7,94
1291,4,19
1292,4,19
1293,5,8
1295,6,287
1296,13,3706
1298,3,19
1298,3,322
1299,7,6
1299,7,314
1300,6,22785
1302,3,2910
1302,3,15614
1303,7,20654
1306,4,74
1306,4,73
1307,14,73
1307,14,23482
1307,14,21396
1307,14,620
1307,14,181
1307,14,12925
1308,6,42
1309,5,61
1309,5,7
1310,3,1094
1310,3,21649
1311,22,256
1312,4,222
1312,4,19
1312,4,142
1314,4,18841
1317,4,177
1318,6,3442
1319,17,365
1320,3,2136
1320,3,46
1321,4,177
1321,4,195
1321,4,903
1321,4,322
1322,7,2365
1323,3,222
1323,3,253
1324,4,21117
1325,4,2105
1326,7,3045
1326,7,367
1327,6,94
1328,3,872
1329,3,94
1329,3,2365
1329,3,1185
1330,4,2169
1331,4,20637
1332,3,46
1333,4,2161
1333,4,66
1333,4,3094
1333,4,15528
1333,4,27
1334,14,3847
1335,6,126
1337,3,23382
1337,3,107
1337,3,27
1337,3,1342
1339,3,2900
1341,4,21596
1341,4,192
1343,4,995
1343,4,2136
1343,4,5417
1344,8,21118
1344,8,841
1345,18,14045
1347,15,4018
1348,14,2086
1349,15,222
1350,33,6797
1350,33,408
1351,23,3880
1351,23,19426
1353,14,8115
1353,14,22653
1353,14,1679
1353,14,415
1354,6,1946
1354,6,3771
1354,6,222
1354,6,713
1355,21,3575
1357,8,5285
1358,6,392
1359,5,359
1362,16,46
1363,5,197
1364,10,18149
1365,4,2724
1365,4,2740
1366,6,144
1367,36,9333
1367,36,9335
1369,84,3249
1370,6,5711
1372,22,192
1372,22,314
1374,6,3527
1375,5,12156
1376,10,6755
1376,10,9289
1377,4,107
1378,14,142
1379,5,349
1380,12,2747
1381,9,142
1381,9,858
1382,5,22365
1385,3,451
1388,5,15
1388,5,16
1388,5,4983
1388,5,58
1388,5,689
1389,7,2083
1390,4,673
1391,3,406
1391,3,357
1392,15,2136
1393,10,94
1393,10,142
1394,13,2648
1397,6,142
1399,3,307
1400,4,8
1400,4,34
1402,3,1874
1404,3,695
1405,8,126
1407,13,1866
1410,13,643
1411,31,931
1412,6,673
1414,10,727
1414,10,4862
1414,10,155
1414,10,285
1414,10,314
1414,10,417
1414,10,59
1414,10,27
1414,10,166
1415,6,576
1416,9,6456
1417,23,199
1418,3,264
1419,10,503
1420,4,1235
1421,4,3300
1422,4,222
1422,4,406
1422,4,46
1422,4,416
1423,3,18940
1424,7,1373
1425,10,419
1425,10,15997
1427,5,976
1427,5,2777
1427,5,2772
1427,5,6236
1427,5,131
1427,5,428
1428,13,73
1429,4,105
1429,4,927
1429,4,2053
1430,7,23693
1430,7,548
1431,10,173
1433,3,177
1435,3,78
1435,3,5862
1435,3,73
1435,3,357
1435,3,94
1435,3,147
1435,3,528
1435,3,858
1435,3,855
1435,3,349
1435,3,333
1435,3,107
1435,3,77
1438,4,59
1439,20,652
1440,5,5491
1441,9,61
1443,7,46
1445,10,406
1445,10,357
1447,13,4471
1449,24,5216
1450,4,20863
1452,25,3191
1453,3,15830
1454,6,18000
1455,7,4752
1455,7,81
1456,3,15708
1459,9,3442
1460,10,4900
1460,10,192
1460,10,3122
1462,4,142
1463,14,6716
1466,5,34
1467,7,47
1468,9,836
1468,9,131
1468,9,408
1468,9,392
1468,9,976
1468,9,931
1468,9,173
1468,9,5216
1469,4,102
1469,4,64
1470,9,19835
1471,3,2173
1472,6,713
1473,3,1110
1474,12,5768
1474,12,199
1474,12,2090
1474,12,858
1475,14,23200
1476,3,60
1476,3,610
1476,3,1305
1477,3,477
1478,9,415
1479,5,234
1479,5,8
1479,5,18407
1479,5,3
1479,5,21904
1479,5,271
1479,5,18488
1479,5,192
1479,5,1390
1479,5,2723
1479,5,4040
1479,5,16
1479,5,14953
1479,5,1436
1479,5,250
1479,5,232
1479,5,2640
1479,5,46
1479,5,22075
1479,5,2220
1479,5,66
1479,5,60
1479,5,32
1479,5,131
1479,5,138
1479,5,451
1479,5,2325
1479,5,1063
1479,5,18972
1479,5,107
1479,5,18378
1479,5,127
1479,5,77
1479,5,27
1479,5,11
1479,5,19036
1480,10,468
1480,10,9335
1480,10,9333
1481,13,1786
1482,6,406
1482,6,4719
1482,6,498
1482,6,5677
1483,47,3249
1484,6,473
1484,6,1343
1484,6,221
1484,6,1171
1484,6,115
1484,6,1085
1484,6,740
1484,6,84
1485,7,2083
1486,6,354
1487,3,838
1489,4,259
1489,4,57
1490,14,68
1491,8,62
1492,6,354
1493,7,359
1494,11,125
1495,12,5013
1496,20,226
1496,20,387
1497,12,94
1499,4,94
1499,4,252
1501,4,94
1503,6,673
1505,8,23635
1505,8,9289
1506,4,79
1507,13,20184
1508,7,1217
1508,7,22557
1508,7,2816
1508,7,7230
1508,7,3655
1508,7,1825
1508,7,733
1508,7,1433
1508,7,809
1508,7,22611
1508,7,1121
1508,7,2800
1508,7,18793
1508,7,264
1508,7,198
1508,7,3354
1508,7,2073
1508,7,485
1509,16,22771
1510,16,22270
1511,18,21562
1515,9,359
1516,13,125
1519,3,271
1519,3,357
1519,3,58
1520,7,116
1521,8,20323
1521,8,1542
1521,8,20098
1521,8,2680
1521,8,198
1523,4,142
1525,40,7165
1526,4,4893
1527,3,20055
1527,3,2813
1528,26,22989
1528,26,20354
1528,26,22977
1528,26,22821
1528,26,19982
1530,3,84
1530,3,193
1531,33,636
1532,3,20055
1532,3,22666
1532,3,23612
1535,4,142
1536,4,359
1536,4,687
1538,3,131
1539,9,20424
1540,5,636
1541,3,3271
1542,7,59
1542,7,462
1543,5,67
1543,5,207
1543,5,416
1544,12,188
1544,12,237
1544,12,559
1544,12,23236
1544,12,5195
1544,12,167
1544,12,19324
1544,12,4445
1544,12,22638
1546,4,359
1548,36,5590
1549,3,22905
1550,9,403
1551,4,973
1551,4,14
1552,11,7611
1552,11,5004
1553,5,22695
1553,5,30
1556,5,359
1556,5,142
1558,8,1414
1558,8,5314
1558,8,474
1560,13,636
1560,13,9754
1560,13,22769
1560,13,23021
1560,13,19852
1561,9,559
1562,3,1702
1562,3,6677
1565,5,23499
1565,5,12420
1565,5,19704
1565,5,46
1565,5,5013
1565,5,378
1565,5,77
1566,14,20070
1567,25,9354
1568,26,3457
1568,26,1439
1572,8,5254
1572,8,815
1574,4,468
1575,5,474
1575,5,22738
1576,5,6
1577,4,15874
1577,4,14761
1578,16,16373
1578,16,22251
1579,8,2813
1579,8,20070
1580,16,20198
1581,8,20863
1581,8,360
1583,3,19
1584,12,46
1584,12,20021
1584,12,213
1584,12,77
1585,14,3897
1586,17,4103
1588,5,3527
1589,5,2083
1590,8,6993
1590,8,20054
1592,5,22783
1593,15,20103
1594,7,22769
1595,20,19349
1596,5,234
1596,5,489
1596,5,6
1596,5,174
1596,5,349
1596,5,333
1596,5,2086
1596,5,607
1596,5,73
1596,5,20520
1596,5,2083
1597,30,1215
1598,4,253
1599,6,22234
1601,4,6641
1601,4,2083
1602,7,138
1603,4,1744
1604,3,8041
1604,3,6808
1604,3,18877
1604,3,1204
1605,35,20293
1606,3,639
1607,26,22929
1608,12,5606
1608,12,22818
1608,12,19482
1608,12,636
1609,10,94
1609,10,3442
1609,10,2640
1610,14,9289
1611,6,147
1612,5,738
1612,5,29
1612,5,458
1613,17,581
1614,8,2037
1617,8,23120
1618,3,23453
1620,14,20424
1620,14,714
1621,12,69
1621,12,3105
1621,12,23242
1621,12,1542
1621,12,23063
1623,5,23019
1624,7,4069
1626,5,6210
1626,5,7572
1626,5,260
1626,5,754
1626,5,397
1626,5,23719
1626,5,23720
1626,5,1027
1626,5,250
1626,5,1765
1626,5,253
1626,5,2030
1626,5,232
1626,5,778
1626,5,3516
1626,5,185
1626,5,5285
1626,5,7588
1626,5,7577
1626,5,7576
1626,5,2629
1626,5,1303
1627,4,23519
1627,4,372
1627,4,19514
1627,4,378
1628,13,20211
1628,13,636
1629,14,19944
1630,12,4162
1630,12,23236
1630,12,548
1631,36,2770
1631,36,116
1632,15,636
1633,6,23193
1634,60,554
1635,4,20402
1635,4,666
1635,4,19837
1636,4,4565
1637,3,106
1640,51,20364
1642,4,19859
1643,5,359
1644,3,22752
1645,5,652
1646,6,20456
1648,3,749
1649,11,126
1650,22,4103
1650,22,20899
1650,22,22824
1652,5,5338
1653,31,860
1654,40,8343
1655,12,316
1655,12,3271
1655,12,2141
1655,12,803
1655,12,1111
1655,12,393
1655,12,23108
1655,12,23533
1655,12,23234
1655,12,23106
1655,12,5013
1655,12,20098
1655,12,127
1655,12,6672
1656,11,860
1657,12,731
1657,12,167
1658,9,636
1659,6,1275
1659,6,22758
1659,6,1558
1659,6,15333
1661,20,22843
1662,10,19910
1662,10,23564
1662,10,1229
1663,4,7572
1663,4,2236
1663,4,8385
1663,4,754
1663,4,397
1663,4,6291
1663,4,7588
1664,44,19373
1664,44,22689
1664,44,19944
1664,44,8343
1664,44,23192
1665,6,636
1665,6,20087
1666,3,1552
1666,3,6
1667,3,357
1667,3,2930
1667,3,1296
1667,3,528
1667,3,3004
1667,3,108
1667,3,1845
1667,3,366
1667,3,475
1667,3,6918
1667,3,27
1670,3,19
1670,3,1075
1671,9,23499
1671,9,46
1671,9,1082
1671,9,20184
1671,9,1552
1671,9,420
1672,4,23231
1673,28,87
1674,3,1735
1675,5,51
1676,10,78
1676,10,10102
1676,10,94
1676,10,10104
1676,10,64
1676,10,27
1677,8,3012
1678,3,12837
1678,3,980
1679,4,402
1680,10,27
1681,10,22888
1682,3,5491
1683,10,415
1685,15,271
1686,3,4
1687,44,21036
1688,5,23612
1689,7,19284
1692,6,2084
1693,4,378
1695,11,2539
1697,21,186
1698,4,1454
1699,4,51
1699,4,1608
1699,4,3423
1700,5,2461
1701,35,20037
1701,35,19771
1702,11,126
1703,3,4308
1703,3,1727
1703,3,20019
1704,7,636
1706,5,9149
1706,5,3527
1707,3,6834
1707,3,6
1707,3,2194
1707,3,94
1707,3,142
1707,3,652
1707,3,66
1707,3,1433
1707,3,322
1707,3,412
1707,3,1980
1708,5,695
1710,6,548
1711,13,20103
1712,12,252
1715,4,3306
1715,4,203
1715,4,19417
1715,4,66
1716,4,858
1716,4,79
1717,15,1075
1718,11,116
1718,11,20184
1719,14,12
1721,3,2257
1721,3,314
1721,3,1019
1721,3,94
1722,8,1111
1723,10,22783
1723,10,3644
1723,10,23180
1725,3,976
1725,3,6236
1725,3,9581
1727,5,16
1728,7,226
1728,7,816
1728,7,1811
1728,7,592
1729,24,855
1730,3,188
1730,3,2890
1730,3,20620
1730,3,1049
1730,3,2881
1730,3,324
1730,3,79
1730,3,1219
1730,3,5164
1732,3,1092
1732,3,23029
1732,3,22889
1732,3,23573
1732,3,23024
1732,3,20143
1732,3,5332
1732,3,22801
1733,9,4896
1734,3,22517
1734,3,199
1734,3,232
1735,7,14816
1735,7,867
1736,7,2588
1736,7,6210
1736,7,1196
1736,7,32
1736,7,19961
1737,9,84
1738,14,22878
1738,14,3212
1739,30,4896
1739,30,23612
1740,33,22210
1741,18,203
1743,13,203
1745,7,117
1745,7,77
1745,7,5
1746,47,10512
1747,11,19739
1748,35,9399
1748,35,6544
1749,27,6394
1749,27,3720
1750,4,23583
1750,4,22798
1751,44,19804
1751,44,22795
1752,3,222
1753,16,23063
1756,7,1751
1757,9,2152
1759,3,17714
1761,6,841
1761,6,136
1762,5,3720
1763,3,523
1764,10,285
1764,10,737
1767,4,94
1768,3,3938
1769,6,51
1770,12,61
1770,12,295
1775,4,3442
1777,7,10094
1778,5,19
1778,5,1137
1778,5,102
1778,5,107
1779,11,66
1779,11,569
1779,11,620
1782,17,561
1782,17,1768
1783,6,6755
1783,6,9289
1785,3,42
1785,3,177
1787,13,1952
1788,5,141
1790,9,9645
1792,17,288
1794,3,16056
1797,6,503
1798,25,2174
1800,5,438
1802,8,9394
1802,8,4475
1802,8,1920
1802,8,654
1803,42,19225
1805,13,18410
1806,5,1043
1807,9,2141
1809,4,548
1813,3,142
1813,3,49
1813,3,102
1813,3,64
1813,3,107
1813,3,2083
1814,12,6672
1815,4,18749
1816,4,1785
1817,5,3271
1817,5,5131
1817,5,4613
1817,5,3212
1817,5,543
1817,5,6557
1817,5,4830
1817,5,548
1817,5,23236
1817,5,23063
1817,5,1771
1817,5,23245
1817,5,762
1817,5,20626
1817,5,1128
1817,5,22638
1817,5,21166
1817,5,2432
1817,5,19543
1819,3,462
1819,3,77
1820,5,8
1821,17,371
1823,3,199
1824,15,5410
1824,15,4893
1824,15,23178
1824,15,3397
1825,4,605
1825,4,371
1825,4,8
1826,5,34
1827,15,13
1828,15,482
1829,4,203
1830,4,49
1830,4,77
1831,6,785
1831,6,393
1831,6,324
1831,6,548
1831,6,1862
1831,6,694
1831,6,1219
1832,3,2895
1832,3,263
1836,4,195
1838,8,288
1843,3,3012
1843,3,94
1844,10,142
1845,8,838
1846,3,359
1846,3,3012
1846,3,94
1846,3,3045
1847,12,142
1849,13,19269
1849,13,6284
1849,13,20444
1849,13,20124
1850,5,64
1851,4,160
1853,3,927
1853,3,18730
1856,3,125
1857,4,3596
1859,19,49
1860,4,21118
1862,33,19293
1862,33,23610
1863,3,23235
1864,3,371
1868,35,23584
1868,35,19283
1868,35,23193
1868,35,19944
1868,35,22824
1868,35,19466
1868,35,3713
1868,35,13794
1868,35,3629
1869,3,49
1869,3,102
1870,6,21
1870,6,22121
1871,3,25
1872,3,1137
1873,3,416
1874,3,102
1875,12,23046
1875,12,814
1876,14,5340
1877,9,21036
1878,18,23584
1879,5,4682
1880,6,77
1882,4,77
1882,4,141
1884,4,7557
1885,3,22832
1886,3,2037
1887,12,21036
1891,7,14766
1892,3,1204
1892,3,190
1892,3,144
1893,11,526
1893,11,20150
1893,11,360
1893,11,4776
1893,11,4805
1893,11,22270
1894,16,18601
1894,16,7617
1894,16,20521
1896,3,107
1897,15,4313
1897,15,7506
1897,15,23024
1897,15,23193
1897,15,2389
1897,15,636
1897,15,20071
1898,5,22828
1899,7,19910
1899,7,23019
1900,7,2007
1900,7,16373
1900,7,22252
1900,7,22251
1900,7,1853
1900,7,383
1900,7,20889
1904,3,2965
1905,43,19795
1908,6,19541
1908,6,21039
1908,6,5
1910,5,20905
1911,10,523
1912,9,678
1914,7,9
1915,3,3927
1915,3,3926
1916,4,678
1917,3,22642
1917,3,66
1917,3,8531
1917,3,6599
1917,3,515
1918,3,94
1919,3,2037
1920,4,5444
1923,3,513
1925,3,5326
1925,3,385
1925,3,33
1927,13,19739
1929,8,19910
1931,8,66
1932,3,2148
1933,5,3746
1933,5,14922
1933,5,1196
1933,5,1303
1934,5,197
1935,3,6075
1936,5,6075
1936,5,96
1938,3,2
1938,3,17577
1940,4,1073
1941,6,2
1941,6,17577
1942,38,3589
1943,6,23042
1943,6,23138
1944,4,6210
1944,4,7572
1944,4,260
1944,4,2236
1944,4,754
1944,4,397
1944,4,1027
1944,4,250
1944,4,1765
1944,4,6291
1944,4,7588
1944,4,2629
1944,4,1034
1944,4,468
1944,4,1204
1944,4,1303
1945,4,357
1945,4,662
1946,7,22991
1946,7,20037
1946,7,20228
1947,8,222
1950,23,468
1951,23,22690
1952,7,2174
1952,7,8170
1955,7,8
1956,4,357
1956,4,659
1958,3,3771
1958,3,66
1958,3,392
1958,3,569
1959,4,3
1959,4,3939
1959,4,487
1959,4,73
1959,4,75
1959,4,74
1959,4,173
1959,4,117
1959,4,23482
1959,4,1072
1959,4,59
1959,4,131
1959,4,428
1960,4,18940
1960,4,15918
1962,14,6842
1962,14,2430
1965,3,197
1969,4,19
1969,4,3706
1969,4,392
1970,6,3771
1971,9,23611
1972,3,20021
1972,3,23582
1972,3,1580
1972,3,22995
1972,3,2432
1972,3,10036
1974,4,860
1974,4,19774
1974,4,23516
1974,4,23582
1974,4,1542
1974,4,23525
1974,4,263
1974,4,13421
1974,4,1495
1975,3,23108
1975,3,21166
1975,3,2432
1976,8,5338
1977,62,1401
1978,3,201
1979,25,636
1979,25,20196
1980,4,23746
1981,3,192
1982,6,22991
1982,6,1569
1982,6,23611
1982,6,19293
1982,6,23002
1982,6,4897
1982,6,6275
1982,6,20124
1982,6,23019
1982,6,7545
1982,6,22795
1982,6,23144
1985,7,7885
1985,7,66
1986,5,927
1987,8,1171
1987,8,1679
1987,8,415
1987,8,412
1989,6,1162
1989,6,20325
1990,3,23482
1991,5,836
1992,3,976
1992,3,155
1994,10,849
1995,9,6117
1996,4,7428
1997,4,20689
1999,3,2651
2000,3,144
2001,3,17579
2002,13,127
2003,3,678
2004,3,6808
2004,3,2419
2004,3,1298
2004,3,28
2004,3,437
2005,12,38
2005,12,19645
2006,10,331
2007,35,20037
2008,38,21484
2010,6,1558
2011,4,5575
2012,4,9
2013,11,65
2013,11,3282
2013,11,1678
2015,16,855
2015,16,436
2016,13,1342
2017,34,22803
2017,34,12577
2017,34,4896
2018,4,2
2019,7,3249
2022,11,22890
2023,7,18747
2025,8,102
2027,8,576
2028,3,547
2028,3,2037
2028,3,360
2028,3,76
2028,3,2012
2029,3,662
2030,22,49
2031,10,335
2032,18,6688
2033,7,1390
2034,12,6688
2035,19,606
2036,13,20895
2038,22,32
2039,11,693
2040,6,1672
2041,10,4896
2042,21,99
2043,21,1659
2044,21,648
2045,10,438
2046,3,20054
2046,3,23138
2047,21,2076
2048,5,416
2048,5,2
2048,5,5299
2050,5,113
2050,5,5045
2051,3,79
2051,3,20184
2053,3,758
2054,7,510
2055,3,174
2055,3,66
2056,15,23564
2057,4,1214
2060,5,849
2061,8,20852
2062,5,4212
2063,17,416
2064,3,19327
2065,8,3024
2066,7,564
2066,7,428
2066,7,1518
2067,10,22376
2068,8,6123
2068,8,131
2069,4,306
2069,4,809
2070,4,27
2072,8,416
2072,8,1668
2073,3,2525
2073,3,1294
2074,4,20381
2074,4,855
2074,4,18012
2075,7,528
2075,7,222
2077,3,229
2077,3,804
2078,6,274
2078,6,5584
2078,6,27
2081,17,1267
2082,31,3306
2083,62,1439
2084,9,1555
2084,9,1998
2085,6,6594
2086,9,64
2087,32,17681
2088,5,1175
2089,11,576
2092,3,44
2092,3,20137
2092,3,1217
2092,3,277
2092,3,4344
2092,3,22906
2092,3,200
2092,3,23088
2092,3,19705
2093,6,62
2093,6,6239
2093,6,16984
2093,6,102
2095,9,222
2095,9,61
2095,9,115
2096,24,19314
2097,8,659
2098,5,8209
2098,5,313
2098,5,5667
2100,5,61
2102,4,3
2103,19,2083
2103,19,1356
2104,26,192
2104,26,131
2105,9,3171
2106,6,112
2107,6,20280
2108,4,19853
2108,4,841
2109,13,177
2111,13,188
2113,4,451
2113,4,402
2114,3,908
2115,3,462
2115,3,19327
2116,4,983
2118,6,419
2119,7,8
2121,4,9634
2121,4,1855
2121,4,3265
2122,3,39
2123,4,21
2124,4,761
2125,12,1196
2126,16,20293
2128,4,849
2129,5,117
2130,7,4897
2130,7,20124
2131,4,5392
2134,4,7333
2135,7,764
2135,7,3783
2135,7,9335
2135,7,16280
2137,3,1711
2137,3,416
2140,6,4294
2141,3,177
2143,3,4204
2145,3,23046
2147,34,333
2148,3,353
2148,3,841
2148,3,38
2149,4,177
2151,5,23581
2151,5,22769
2153,8,18012
2154,13,581
2155,7,608
2155,7,18151
2155,7,1630
2155,7,15275
2156,3,2895
2158,11,22210
2159,3,10
2160,4,8
2160,4,6092
2161,3,18940
2162,15,428
2163,17,18329
2164,4,1182
2164,4,64
2165,6,713
2165,6,576
2166,13,22507
2166,13,4724
2166,13,503
2166,13,4635
2167,3,5906
2168,3,20692
2168,3,82
2170,7,2239
2170,7,1204
2171,6,516
2172,3,77
2173,4,1998
2174,6,547
2174,6,2007
2175,3,6
2176,12,22
2177,22,22557
2177,22,19
2177,22,2680
2178,14,4475
2179,5,1204
2180,4,360
2183,4,9633
2187,19,240
2189,3,60
2189,3,855
2190,3,576
2192,6,416
2194,8,7897
2195,6,6510
2196,7,358
2196,7,2640
2198,3,34
2198,3,124
2200,4,77
2202,22,1989
2203,3,122
2203,3,728
2203,3,124
2203,3,1485
2204,3,77
2204,3,728
2205,9,6755
2206,9,253
2206,9,232
2207,5,15026
2207,5,7572
2207,5,2236
2207,5,8385
2207,5,6291
2208,5,7572
2208,5,260
2210,4,18274
2215,4,1092
2215,4,23584
2215,4,4601
2215,4,23573
2215,4,22808
2215,4,20915
2215,4,20211
2215,4,22821
2215,4,19822
2215,4,19946
2217,4,8
2217,4,77
2221,32,795
2222,37,5962
2222,37,195
2223,14,139
2223,14,868
2224,3,272
2227,7,8
2228,8,272
2229,10,293
2230,5,333
2231,3,830
2231,3,59
2232,14,1523
2232,14,94
2232,14,171
2234,6,6202
2234,6,15
2234,6,7143
2234,6,72
2234,6,15860
2234,6,65
2235,5,58
2235,5,61
2236,10,5
2236,10,4635
2238,13,18280
2239,44,1217
2240,6,936
2241,8,5939
2241,8,124
2241,8,195
2241,8,118
2243,4,768
2244,5,1485
2244,5,34
2245,8,115
2245,8,2315
2246,4,416
2247,5,34
2250,3,2037
2250,3,400
2254,13,3442
2255,30,1411
2256,3,2864
2259,6,18012
2260,14,2084
2262,26,2635
2263,53,5610
2265,8,22471
2265,8,9133
2266,44,2767
2267,4,9135
2267,4,9542
2267,4,841
2268,13,5667
2268,13,7
2269,4,107
2270,8,222
2271,4,14580
2272,3,316
2272,3,102
2273,8,8420
2275,6,5534
2276,27,5653
2276,27,7908
2277,7,22591
2278,3,1485
2280,6,32
2283,9,9754
2283,9,22828
2283,9,4315
2285,3,43
2286,4,1431
2286,4,10699
2286,4,38
2286,4,14589
2286,4,118
2287,10,66
2288,5,18000
2289,7,1085
2289,7,4719
2289,7,576
2291,24,1102
2293,3,77
2294,3,6641
2294,3,272
2295,3,38
2295,3,1667
2296,6,2136
2296,6,6735
2296,6,2881
2296,6,185
2297,3,349
2297,3,333
2298,3,12782
2299,3,42
2300,3,728
2301,11,628
2301,11,3541
2301,11,5470
2302,3,8
2303,24,66
2304,16,645
2305,4,22749
2307,8,174
2307,8,2005
2307,8,27
2307,8,57
2308,8,3306
2311,3,43
2312,5,234
2312,5,2083
2313,3,1485
2314,14,3435
2316,43,91
2317,6,14638
2317,6,6202
2318,4,7149
2319,7,58
2319,7,343
2320,4,19258
2321,10,19783
2321,10,333
2322,6,858
2323,8,5472
2324,11,408
2325,12,3396
2327,4,8
2330,5,5768
2330,5,1026
2330,5,228
2330,5,2
2330,5,2577
2330,5,285
2330,5,64
2331,5,3969
2331,5,5184
2332,12,2062
2334,3,6057
2335,8,417
2336,3,77
2337,3,19327
2338,9,65
2338,9,19060
2339,25,9413
2339,25,9085
2339,25,19060
2340,11,269
2340,11,5610
2342,5,6806
2343,32,2559
2345,8,16
2346,9,335
2346,9,1206
2346,9,32
2347,5,2083
2348,22,3401
2349,4,17681
2350,4,5491
2351,5,253
2351,5,1062
2353,3,1679
2353,3,5577
2353,3,1537
2353,3,1042
2356,7,234
2359,7,1615
2360,8,2072
2362,6,5062
2363,5,855
2364,4,2083
2364,4,21997
2365,7,1151
2365,7,51
2367,6,8763
2367,6,28
2369,4,659
2371,4,4481
2374,7,6119
2374,7,1
2376,8,19824
2377,4,416
2377,4,102
2378,10,8489
2378,10,206
2379,4,1485
2379,4,768
2380,5,45
2381,8,8483
2382,5,9633
2383,14,10916
2383,14,2891
2383,14,8489
2384,9,3556
2385,12,8420
2385,12,8481
2386,9,0
2387,3,3
2387,3,2178
2387,3,40
2388,10,8488
2389,11,25
2390,7,9624
2390,7,5973
2391,13,3453
2392,7,8486
2393,8,6015
2394,11,8420
2395,11,25
2396,13,8401
2397,9,3476
2398,10,663
2399,9,338
2400,6,3
2400,6,8459
2400,6,283
2400,6,313
2401,20,592
2403,5,23456
2405,4,357
2405,4,811
2405,4,988
2406,5,2317
2407,5,60
2408,13,19559
2409,4,846
2410,4,2341
2411,5,328
2412,8,328
2413,10,13749
2414,7,1740
2414,7,8487
2415,12,103
2416,11,5
2417,11,328
2417,11,911
2418,9,663
2419,11,1
2420,9,5082
2421,10,5975
2422,3,663
2423,9,1735
2423,9,51
2423,9,32
2423,9,131
2424,7,2
2425,3,2178
2426,3,540
2426,3,5436
2427,5,22411
2428,7,1193
2428,7,25
2428,7,574
2428,7,194
2429,3,3476
2429,3,8489
2430,3,34
2430,3,124
2431,3,1952
2432,3,34
2433,3,6119
2433,3,365
2433,3,6403
2434,3,20847
2434,3,6630
2436,9,1966
2437,9,12426
2438,14,22821
2440,5,2549
2441,12,2528
2442,9,885
2443,6,6015
2443,6,5958
2443,6,3556
2443,6,313
2444,13,9841
2444,13,2139
2444,13,14049
2445,8,3
2445,8,8407
2446,6,153
2446,6,1623
2447,12,2128
2447,12,8502
2448,10,407
2449,7,5958
2450,12,2891
2450,12,8401
2450,12,8494
2450,12,2139
2450,12,313
2451,3,103
2452,4,1806
2452,4,328
2452,4,9633
2453,8,2891
2454,12,407
2455,11,1939
2455,11,8424
2455,11,3418
2455,11,6011
2455,11,28
2455,11,3062
2455,11,2178
2456,11,4778
2457,5,4778
2457,5,3418
2458,7,8488
2459,4,759
2460,20,1343
2463,3,1485
2464,7,61
2465,4,1075
2466,3,2037
2466,3,5286
2467,5,1659
2467,5,6510
2468,7,474
2470,7,3116
2470,7,1
2471,8,811
2472,5,841
2473,3,155
2473,3,19
2473,3,173
2473,3,117
2473,3,3706
2473,3,392
2473,3,5
2474,4,185
2475,4,75
2476,3,22521
2477,4,13
2478,19,761
2479,7,8424
2479,7,8420
2480,8,844
2481,9,2528
2482,11,1195
2483,11,8483
2484,6,528
2485,6,3556
2485,6,6015
2485,6,8483
2486,9,55
2487,28,1098
2489,3,23583
2489,3,20037
2489,3,22820
2489,3,3720
2489,3,23004
2490,10,2139
2491,12,2065
2492,8,88
2492,8,2528
2492,8,1696
2493,10,1406
2494,11,3476
2495,9,3118
2496,10,5753
2497,4,17433
2499,3,1485
2501,8,314
2501,8,8461
2501,8,1260
2502,16,22666
2502,16,13794
2503,3,639
2503,3,107
2505,3,1786
2506,8,3453
2506,8,663
2507,9,5436
2508,3,471
2510,3,8457
2510,3,3014
2511,7,227
2512,7,283
2514,8,20863
2514,8,2037
2514,8,15333
2515,7,3240
2516,11,2178
2517,3,6287
2518,9,398
2519,10,976
2520,6,328
2520,6,0
2521,12,3442
2522,4,1998
2522,4,19
2523,13,2450
2524,8,1459
2525,5,360
2527,4,142
2527,4,1396
2527,4,174
2528,13,12048
2528,13,22747
2531,4,89
2531,4,2740
2531,4,5062
2531,4,468
2532,3,33
2533,6,23281
2534,8,18730
2535,14,253
2538,4,862
2539,3,2037
2539,3,6588
2539,3,1204
2540,12,1589
2541,23,3219
2543,3,23579
2544,3,727
2545,6,354
2550,12,1939
2550,12,6203
2551,9,17205
2551,9,8486
2552,10,885
2553,5,9624
2553,5,4225
2553,5,0
2554,5,25
2555,13,5436
2556,7,2178
2557,8,1
2558,8,3014
2559,13,88
2560,11,221
2561,9,2
2562,15,1
2562,15,5426
2562,15,3833
2566,4,667
2567,4,21774
2567,4,171
2567,4,260
2567,4,6339
2567,4,354
2567,4,676
2567,4,20369
2567,4,20635
2567,4,20636
2567,4,20634
2567,4,22633
2567,4,2246
2567,4,286
2567,4,3075
2567,4,693
2567,4,373
2568,5,2554
2569,6,14767
2570,3,8786
2570,3,5677
2570,3,6583
