CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER,placed_at,final_qty,price,amount,top_cat,sub_cat
88,3,472,2021-07-09,10,0.0,5000000.0,bahan masakan,kaldu & penyedap
88,3,1121,2021-07-09,10,0.0,5000000.0,bahan masakan,kaldu & penyedap
88,3,257,2021-07-09,1,0.0,5000000.0,bahan masakan,kaldu & penyedap
88,3,21,2021-07-09,2,0.0,5000000.0,bahan masakan,kaldu & penyedap
88,3,45,2021-07-09,2,0.0,5000000.0,bahan masakan,kaldu & penyedap
89,3,155,2021-06-21,1,0.0,10000000.0,rokok,rokok
89,3,6730,2021-06-21,5,0.0,10000000.0,rokok,rokok
90,16,19712,2021-12-10,1,226000.0,3137000.0,,
91,15,234,2021-12-01,5,171000.0,10223000.0,rokok,rokok
92,3,6,2021-09-29,10,160000.0,6084000.0,rokok,rokok
93,3,3938,2021-10-10,10,234500.0,18040500.0,rokok,rokok
94,15,51,2021-11-01,40,239500.0,65370000.0,rokok,rokok
94,15,153,2021-11-01,60,199500.0,65370000.0,rokok,rokok
95,14,7797,2021-09-26,2,59000.0,4067500.0,obat luar,obat nyamuk
95,14,1442,2021-09-26,2,113500.0,4067500.0,minuman dalam kemasan,minuman segar
95,14,7013,2021-09-26,1,220000.0,4067500.0,makanan ringan,snack
95,14,260,2021-09-26,1,585000.0,4067500.0,bahan masakan,gula
97,6,1786,2021-11-04,4,147800.0,10170450.0,rokok,rokok
97,6,8047,2021-11-04,1,200500.0,10170450.0,rokok,rokok
97,6,2076,2021-11-04,1,99500.0,10170450.0,prt,minuman herbal
97,6,61,2021-11-04,1,247500.0,10170450.0,rokok,rokok
97,6,855,2021-11-04,1,72000.0,10170450.0,rokok,rokok
97,6,4290,2021-11-04,1,146000.0,10170450.0,obat luar,kopi instant
97,6,1298,2021-11-04,1,127500.0,10170450.0,rokok,rokok
97,6,475,2021-11-04,1,211500.0,10170450.0,rokok,rokok
97,6,713,2021-11-04,1,106000.0,10170450.0,prt,rokok
98,5,503,2021-03-17,5,28000.0,950000.0,minuman dalam kemasan,kopi instant
100,6,155,2021-11-19,5,128000.0,8464000.0,rokok,rokok
100,6,153,2021-11-19,5,199500.0,8464000.0,rokok,rokok
101,3,3219,2021-09-15,10,165000.0,13330000.0,rokok,rokok
103,4,73,2021-04-23,1,0.0,4981500.0,rokok,rokok
104,5,417,2021-10-06,1,0.0,7000000.0,rokok,rokok
104,5,16889,2021-10-06,1,0.0,7000000.0,rokok,rokok
105,3,359,2021-06-19,1,174000.0,9614500.0,rokok,rokok
105,3,697,2021-06-19,2,158500.0,9614500.0,rokok,rokok
105,3,1411,2021-06-19,1,146500.0,9614500.0,rokok,rokok
105,3,1489,2021-06-19,2,200500.0,9614500.0,rokok,rokok
107,4,15134,2021-04-20,10,28500.0,605000.0,air minum dalam kemasan,botol
108,6,2174,2021-06-29,10,110000.0,45015000.0,bahan makanan,santan
108,6,3816,2021-06-29,10,143500.0,45015000.0,rokok,rokok
109,3,22548,2021-05-28,500,50000.0,10000000.0,air minum dalam kemasan,botol
110,4,3201,2021-10-09,1,110000.0,745500.0,,
111,3,6,2021-06-29,25,158500.0,80065250.0,rokok,rokok
111,3,67,2021-06-29,60,335500.0,80065250.0,rokok,rokok
111,3,61,2021-06-29,30,236500.0,80065250.0,rokok,rokok
111,3,131,2021-06-29,25,276000.0,80065250.0,rokok,rokok
111,3,416,2021-06-29,25,114250.0,80065250.0,rokok,rokok
111,3,10,2021-06-29,50,230000.0,80065250.0,rokok,rokok
111,3,193,2021-06-29,50,174500.0,80065250.0,bahan makanan,terigu
115,4,897,2021-08-05,1,128500.0,10062700.0,rokok,rokok
115,4,65,2021-08-05,30,5000.0,10062700.0,pkrt,pengharum
115,4,811,2021-08-05,3,143500.0,10062700.0,rokok,rokok
116,6,119,2021-03-05,5,20400.0,2495500.0,rokok,rokok
119,3,174,2021-03-20,2,232500.0,34811000.0,rokok,rokok
120,3,2740,2021-04-21,10,150000.0,6542000.0,bahan makanan,terigu
121,4,234,2021-08-30,1,0.0,7040500.0,rokok,rokok
121,4,7810,2021-08-30,1,0.0,7040500.0,perawatan tubuh,bedak
121,4,87,2021-08-30,1,0.0,7040500.0,rokok,rokok
121,4,417,2021-08-30,1,0.0,7040500.0,rokok,rokok
121,4,16889,2021-08-30,1,0.0,7040500.0,rokok,rokok
121,4,2382,2021-08-30,1,0.0,7040500.0,sabun mandi,antiseptik
121,4,1007,2021-08-30,1,0.0,7040500.0,sabun mandi,antiseptik
121,4,2086,2021-08-30,1,0.0,7040500.0,rokok,rokok
121,4,19935,2021-08-30,1,0.0,7040500.0,rokok,rokok
121,4,119,2021-08-30,1,0.0,7040500.0,rokok,rokok
125,7,2220,2021-11-17,20,1665000.0,300457500.0,rokok,rokok
127,13,3128,2021-12-18,1,135500.0,13692000.0,skm,susu
129,3,142,2021-10-25,2,120750.0,10114750.0,rokok,rokok
129,3,659,2021-10-25,1,128250.0,10114750.0,rokok,rokok
129,3,2220,2021-10-25,1,162250.0,10114750.0,rokok,rokok
129,3,66,2021-10-25,1,197750.0,10114750.0,rokok,rokok
129,3,403,2021-10-25,1,200250.0,10114750.0,rokok,rokok
129,3,64,2021-10-25,1,180250.0,10114750.0,rokok,rokok
131,4,4294,2021-10-21,50,263000.0,50105500.0,minuman dalam kemasan,susu
131,4,9260,2021-10-21,5,106000.0,50105500.0,rokok,rokok
131,4,73,2021-10-21,20,233000.0,50105500.0,rokok,rokok
131,4,1027,2021-10-21,20,90250.0,50105500.0,makanan instant,mie instant
131,4,749,2021-10-21,16,95000.0,50105500.0,makanan instant,mie instant
131,4,1422,2021-10-21,20,95000.0,50105500.0,makanan instant,mie instant
131,4,1778,2021-10-21,16,95500.0,50105500.0,makanan instant,mie instant
131,4,515,2021-10-21,5,116000.0,50105500.0,rokok,rokok
131,4,1303,2021-10-21,5,145500.0,50105500.0,rokok,rokok
134,3,17669,2021-07-05,1,0.0,7000000.0,rokok,rokok
134,3,1041,2021-07-05,1,0.0,7000000.0,rokok,rokok
134,3,2086,2021-07-05,1,0.0,7000000.0,rokok,rokok
135,6,5,2021-06-30,2,0.0,3570500.0,minuman sachet,kopi instant
136,3,81,2021-10-11,1,211000.0,10033250.0,minuman sachet,susu jahe
136,3,3,2021-10-11,1,112000.0,10033250.0,bahan masakan,aneka kecap
136,3,846,2021-10-11,1,265000.0,10033250.0,minuman dalam kemasan,susu
136,3,990,2021-10-11,1,148000.0,10033250.0,rokok,rokok
136,3,142,2021-10-11,1,120750.0,10033250.0,rokok,rokok
136,3,1626,2021-10-11,1,134000.0,10033250.0,minuman dalam kemasan,minuman segar
136,3,22,2021-10-11,1,258000.0,10033250.0,bahan masakan,kaldu & penyedap
136,3,21,2021-10-11,1,205000.0,10033250.0,bahan masakan,kaldu & penyedap
136,3,2800,2021-10-11,1,337500.0,10033250.0,sabun mandi,antiseptik
136,3,203,2021-10-11,1,121000.0,10033250.0,rokok,rokok
138,3,8,2021-02-11,2,46000.0,6124500.0,air minum dalam kemasan,botol
138,3,117,2021-02-11,1,164000.0,6124500.0,rokok,rokok
138,3,5537,2021-02-11,5,21000.0,6124500.0,air minum dalam kemasan,botol
139,6,4294,2021-07-23,8,248000.0,10060700.0,minuman dalam kemasan,susu
139,6,250,2021-07-23,5,91800.0,10060700.0,makanan instant,mie instant
139,6,1027,2021-07-23,3,90250.0,10060700.0,makanan instant,mie kering
139,6,5573,2021-07-23,2,95500.0,10060700.0,makanan instant,mie kering
139,6,2030,2021-07-23,2,73500.0,10060700.0,makanan instant,mie instant
139,6,643,2021-07-23,2,97800.0,10060700.0,makanan instant,mie instant
139,6,232,2021-07-23,2,91800.0,10060700.0,makanan instant,mie instant
141,3,530,2021-02-17,2,17000.0,1489500.0,perawatan bayi,popok
141,3,10,2021-02-17,1,230000.0,1489500.0,rokok,rokok
142,3,17590,2021-02-25,1,14000.0,485500.0,minuman dalam kemasan,gelas
142,3,487,2021-02-25,2,21400.0,485500.0,rokok,rokok
142,3,17551,2021-02-25,1,30000.0,485500.0,minuman dalam kemasan,minuman segar
142,3,333,2021-02-25,2,27700.0,485500.0,rokok,rokok
142,3,5537,2021-02-25,1,21000.0,485500.0,air minum dalam kemasan,botol
143,6,16,2021-11-11,1,10500.0,1234700.0,minuman sachet,kopi instant
143,6,141,2021-11-11,1,45000.0,1234700.0,minuman dalam kemasan,minuman segar
144,4,608,2021-03-13,2,27500.0,497800.0,air minum dalam kemasan,gelas
144,4,5377,2021-03-13,2,2300.0,497800.0,bahan masakan,minuman segar
144,4,534,2021-03-13,1,50000.0,497800.0,minuman dalam kemasan,minuman energy
144,4,2546,2021-03-13,2,7000.0,497800.0,bahan masakan,aneka sambal
145,3,17588,2021-01-18,1,40000.0,1555800.0,bahan masakan,garam
145,3,931,2021-01-18,1,335000.0,1555800.0,rokok,rokok
146,16,1422,2021-11-30,2,96000.0,1075500.0,makanan instant,mie instant
147,7,408,2021-02-24,2,11600.0,392400.0,rokok,rokok
148,25,5997,2021-12-01,1,47000.0,5655500.0,perawatan gigi,pasta gigi
148,25,13932,2021-12-01,3,80000.0,5655500.0,rokok,rokok
149,5,88,2021-11-02,10,23800.0,781820.0,makanan ringan,wafer
150,18,13932,2021-12-08,1,80000.0,2089800.0,rokok,rokok
151,21,1544,2021-12-01,2,158500.0,2557500.0,prt,kertas rokok
151,21,13982,2021-12-01,1,105500.0,2557500.0,rokok,rokok
152,6,0,2021-03-05,1,110000.0,1737000.0,sabun cuci piring,antiseptik
152,6,195,2021-03-05,2,17500.0,1737000.0,minuman dalam kemasan,teh
154,3,17555,2021-02-02,1,54000.0,1803000.0,sabun krim,deterjen
154,3,260,2021-02-02,1,600000.0,1803000.0,bahan masakan,gula
154,3,415,2021-02-02,1,120000.0,1803000.0,minuman bubuk,kopi instant
155,19,117,2021-03-12,5,16500.0,2495100.0,rokok,rokok
156,22,5532,2021-03-26,1,58000.0,1182700.0,sabun cuci pakaian,deterjen
157,4,47,2021-03-09,1,193500.0,1080500.0,rokok,rokok
158,27,1422,2021-12-10,1,98000.0,1407000.0,makanan instant,mie instant
159,10,6,2021-03-13,1,158500.0,1033000.0,rokok,rokok
159,10,299,2021-03-13,1,106500.0,1033000.0,rokok,rokok
161,8,2206,2021-07-30,2,107000.0,33737000.0,rokok,rokok
162,14,4015,2021-12-17,1,184000.0,26846500.0,prt,kartu remi
162,14,75,2021-12-17,1,315000.0,26846500.0,bahan masakan,rokok
162,14,1196,2021-12-17,1,690000.0,26846500.0,rokok,rokok
162,14,13724,2021-12-17,3,163500.0,26846500.0,rokok,rokok
162,14,61,2021-12-17,2,248000.0,26846500.0,rokok,rokok
162,14,11747,2021-12-17,3,296500.0,26846500.0,rokok,rokok
162,14,12224,2021-12-17,3,147000.0,26846500.0,rokok,rokok
162,14,4283,2021-12-17,6,118000.0,26846500.0,rokok,rokok
164,3,931,2021-03-06,1,335000.0,852000.0,rokok,rokok
164,3,117,2021-03-06,1,164000.0,852000.0,rokok,rokok
165,3,931,2021-03-04,1,335000.0,1004000.0,rokok,rokok
166,23,1544,2021-12-01,1,158500.0,3165500.0,prt,kertas rokok
167,6,349,2021-10-30,1,29800.0,796100.0,rokok,rokok
169,9,5031,2021-03-27,1,500000.0,3575000.0,bahan pokok,beras
170,3,47,2021-03-04,1,163000.0,1081000.0,rokok,rokok
171,5,253,2021-11-12,20,2600.0,1139400.0,makanan instant,mie instant
